booking_id,guest_name,email,listing_id,listing_city,checkin_date,checkout_date,nights,price_per_night,total_price,payment_status,review_score,is_cancelled
BKG-000449,tony jones,michelle04@hotmail.com,1057,San Francisco,2024-02-16,2024-08-13,179,496.67,88903.93000000001,PENDING,6.0,True
BKG-009899,ANDRE SHAW,vbriggs@craig.com,1066,Los Angeles,2023-05-03,2024-12-14,591,479.6,283443.60000000003,PAID,5.0,True
BKG-013353,zachary morris,michelle02@hotmail.com,1002,NYC,2025-03-11,2025-04-30,50,355.79,17789.5,PAID,6.0,True
BKG-016970,CALVIN HOLT,tiffanyburton@perkins.biz,1073,NYC,2023-06-05,2024-09-16,469,287.44,134809.36,PENDING,6.0,True
BKG-001688,karen jones,obarry@gmail.com,1063,los angeles,2024-12-31,2025-04-26,116,287.75,33379.0,PAID,1.0,True
BKG-013040,nicole jones,kimberlymiller@hotmail.com,1070,los angeles,2023-05-23,2023-08-21,90,232.13,20891.7,UNPAID,1.0,True
BKG-006484,DAVID PARK,olee@davis.com,1035,new york,2024-04-22,2025-05-02,375,308.95,115856.25,PENDING,3.0,False
BKG-014697,emily scott,kgreen@rice.com,1027,new york,2024-06-07,2025-05-06,333,61.2,20379.600000000002,PAID,6.0,False
BKG-019603,John Jefferson,whitelee@hotmail.com,1000,NYC,2025-04-12,2025-05-10,28,97.81,2738.6800000000003,PENDING,6.0,
BKG-003852,Kimberly Horton,jilldavis@yahoo.com,1072,new york,2024-07-23,2025-03-08,228,58.86,13420.08,PENDING,6.0,False
BKG-014746,John Woods,lmorris@johnson.com,1076,NYC,2023-10-25,2023-11-29,35,350.97,12283.95,PAID,4.0,
BKG-008186,Karina Craig,drewdonaldson@yahoo.com,1026,San Fran,2023-07-31,2024-04-27,271,52.48,14222.08,PENDING,6.0,True
BKG-011301,Tiffany Smith,michael88@gmail.com,1069,SF,2024-08-23,2024-09-25,33,106.34,3509.2200000000003,PAID,6.0,
BKG-007267,robert coleman,peter59@gmail.com,1020,San Fran,2023-09-16,2024-02-19,156,379.16,59148.96000000001,PAID,2.0,False
BKG-006826,Robert Hebert,barrystone@hotmail.com,1040,nyc,2024-04-08,2025-02-08,306,351.18,107461.08,UNPAID,4.0,True
BKG-014355,Mrs. Michelle Cantu,krobinson@hotmail.com,1058,San Francisco,2024-11-17,2024-12-19,32,397.4,12716.8,PENDING,3.0,False
BKG-013082,jessica adams,rochajustin@yahoo.com,1067,San Fran,2023-12-01,2024-02-11,72,429.83,30947.76,PENDING,6.0,
BKG-014906,  Natasha Chambers  ,stacey64@harvey-johnston.com,1079,los angeles,2023-10-28,2024-01-06,70,232.1,16247.0,UNPAID,6.0,True
BKG-015567,  Jeffrey Clark  ,marisa08@russo-mason.com,1082,San Francisco,2024-02-11,2024-04-03,52,277.79,14445.080000000002,PAID,6.0,False
BKG-010180,ashley bell,alishareeves@gmail.com,1013,San Fran,2024-10-16,2025-01-18,94,311.16,29249.04,PENDING,3.0,
BKG-002697,jessica white,logandickson@hotmail.com,1090,San Fran,2024-07-24,2024-09-04,42,175.06,7352.52,PENDING,2.0,True
BKG-016619,  Sarah Lang  ,katherinehale@hotmail.com,1098,nyc,2023-09-10,2024-11-13,430,429.99,184895.7,UNPAID,6.0,True
BKG-018795,james schneider,austinangela@yahoo.com,1070,los angeles,2024-09-18,2025-05-21,245,144.71,35453.950000000004,PAID,6.0,False
BKG-007794,JORDAN CURTIS,yharvey@maxwell-hill.com,1051,New York,2025-01-30,2025-02-08,9,311.96,2807.64,PAID,5.0,True
BKG-009349,  Ashlee Long  ,westpamela@yahoo.com,1026,NYC,2024-10-22,2025-04-14,174,227.25,39541.5,PAID,4.0,True
BKG-005200,Kristine Butler,george97@mcguire-payne.com,1027,SF,2023-06-06,2023-08-17,72,256.34,18456.48,UNPAID,3.0,True
BKG-005376,LISA KIRK,morrisonjoseph@dixon.com,1056,LA,2024-07-31,2024-09-01,32,285.99,9151.68,PAID,5.0,True
BKG-009646,emily wright,jill45@hotmail.com,1059,new york,2023-08-10,2024-12-29,507,486.33,246569.31,PENDING,1.0,True
BKG-001139,Linda Hall,lynn89@yahoo.com,1024,Los Angeles,2023-08-19,2023-10-12,54,397.92,21487.68,PENDING,1.0,True
BKG-015362,Laura Gonzalez,granttina@jones.com,1009,SF,2024-06-08,2025-05-11,337,92.42,31145.54,PENDING,2.0,True
BKG-000617,  Alexander Williams  ,igibbs@morales.com,1040,LA,2023-12-21,2025-03-12,447,348.68,155859.96,PAID,4.0,True
BKG-005236,Kathy Holland,julie14@hopkins.com,1092,LA,2024-04-23,2024-10-15,175,132.91,23259.25,PENDING,1.0,False
BKG-001121,Amanda Harris,regina49@yahoo.com,1042,los angeles,2023-05-14,2025-01-11,608,465.95,283297.6,PENDING,6.0,False
BKG-005763,adrian lester,broberts@yahoo.com,1049,los angeles,2023-10-19,2024-11-16,394,278.9,109886.59999999999,PENDING,4.0,False
BKG-015847,Dr. Jason Valenzuela,lopezjanet@walls.com,1030,nyc,2023-11-28,2024-01-18,51,384.93,19631.43,PAID,6.0,True
BKG-007760,austin finley,stevensrachel@lopez-greene.com,1024,NYC,2023-09-29,2024-03-20,173,479.77,83000.20999999999,PENDING,3.0,False
BKG-009401,JOHN OLIVER,prestonpacheco@rodriguez.org,1077,Los Angeles,2024-10-13,2025-03-24,162,107.3,17382.6,PENDING,5.0,
BKG-005537,  Frank Hahn  ,laurawolfe@ward.com,1009,San Fran,2024-07-11,2025-03-06,238,463.71,110362.98,PAID,1.0,True
BKG-019386,  Adam Powers  ,rose50@yahoo.com,1083,San Francisco,2025-02-01,2025-02-26,25,214.62,5365.5,PENDING,3.0,False
BKG-008873,Felicia Holmes,leonardcollins@mills-sutton.com,1099,NYC,2024-10-14,2025-01-02,80,302.27,24181.6,PAID,1.0,False
BKG-010764,RACHEL BROWN,lisajohnston@black.com,1007,NYC,2024-06-05,2024-06-12,7,203.55,1424.8500000000001,PENDING,1.0,True
BKG-013471,brooke salazar,brandonhogan@hotmail.com,1054,LA,2023-06-10,2024-06-18,374,296.6,110928.40000000001,PAID,3.0,False
BKG-010459,amy lopez,washingtonveronica@yahoo.com,1019,New York,2023-06-18,2024-07-30,408,217.8,88862.40000000001,PAID,6.0,False
BKG-017241,KRISTEN BLAIR,potterchristopher@yahoo.com,1009,San Francisco,2023-10-23,2025-04-01,526,405.4,213240.4,UNPAID,6.0,
BKG-011728,Christopher Pham,ukennedy@vang-williams.com,1088,los angeles,2023-11-26,2024-10-06,315,443.73,139774.95,PENDING,1.0,False
BKG-005385,Daniel Cox,lesliejohnson@hotmail.com,1025,NYC,2023-09-14,2025-05-19,613,490.92,300933.96,PENDING,6.0,
BKG-007955,sarah evans,rita28@hotmail.com,1088,San Fran,2024-04-13,2025-01-03,265,86.55,22935.75,PAID,6.0,True
BKG-013328,  Robert Rogers  ,tammy06@anderson.org,1053,NYC,2023-11-05,2024-10-12,342,133.46,45643.32,PAID,2.0,True
BKG-011006,  William Wilson  ,charlene61@gmail.com,1007,los angeles,2023-10-07,2025-05-01,572,191.31,109429.32,UNPAID,2.0,False
BKG-008773,MATTHEW MOORE,jeff49@bowman.com,1051,new york,2024-08-22,2024-12-09,109,471.59,51403.31,PENDING,6.0,True
BKG-016293,jack hernandez,kevin62@wolf.com,1090,New York,2024-07-09,2024-10-03,86,488.26,41990.36,PAID,3.0,True
BKG-013825,  Lucas Odom  ,melissaphillips@hotmail.com,1014,SF,2024-08-01,2024-11-28,119,144.17,17156.23,PENDING,1.0,
BKG-006603,  Isabel Simpson  ,frose@gmail.com,1060,New York,2024-09-05,2024-12-02,88,422.32,37164.159999999996,PENDING,3.0,True
BKG-000380,jane chapman,eanderson@kent.com,1000,new york,2024-07-29,2025-02-25,211,431.63,91073.93,PENDING,4.0,
BKG-013775,Chad Richardson,robert79@evans-roberts.biz,1098,LA,2024-10-29,2025-05-13,196,434.09,85081.64,PAID,6.0,
BKG-010812,  Kristy Henderson  ,robert22@hotmail.com,1085,NYC,2025-04-01,2025-04-14,13,213.87,2780.31,PAID,4.0,False
BKG-019326,  Mrs. Cheryl Mcguire  ,douglas66@yahoo.com,1091,nyc,2024-08-19,2025-03-27,220,251.53,55336.6,PENDING,3.0,True
BKG-014928,  Ronald White  ,johnsonelizabeth@stephenson.com,1082,San Francisco,2023-05-23,2024-01-06,228,394.68,89987.04000000001,PAID,1.0,True
BKG-009412,Jose Kim,fpowell@yahoo.com,1100,LA,2024-07-08,2025-03-11,246,165.69,40759.74,PAID,6.0,True
BKG-002584,  Teresa Baker  ,munozjerry@hotmail.com,1033,NYC,2023-07-13,2025-01-12,549,88.15,48394.350000000006,UNPAID,6.0,True
BKG-006844,  Heather Taylor  ,jakewoodard@yahoo.com,1040,new york,2023-12-19,2024-05-19,152,297.64,45241.28,UNPAID,6.0,False
BKG-013915,JOY LI,christopherburton@hotmail.com,1039,nyc,2024-05-02,2024-07-01,60,471.71,28302.6,PENDING,6.0,
BKG-006678,christina white,kjackson@miller.info,1096,los angeles,2024-01-11,2025-04-25,470,320.94,150841.8,PENDING,5.0,True
BKG-014305,Logan Harris,ebrown@yahoo.com,1033,New York,2024-10-25,2025-04-07,164,394.08,64629.119999999995,PAID,1.0,True
BKG-018329,Ashley Baker,todd27@silva.com,1032,LA,2024-08-26,2024-10-19,54,181.97,9826.38,PENDING,6.0,False
BKG-000029,  Timothy Pham  ,erik16@garrison.com,1070,NYC,2025-01-15,2025-04-14,89,386.66,34412.740000000005,PAID,6.0,True
BKG-014015,Teresa Richardson,walkersandra@peters-combs.com,1091,San Fran,2023-08-02,2023-09-25,54,477.74,25797.96,PAID,3.0,True
BKG-016703,  Bruce Shaw  ,nunezanna@mcdaniel.com,1096,SF,2024-03-13,2024-05-31,79,286.41,22626.390000000003,UNPAID,2.0,False
BKG-005481,  Ruben Doyle  ,ymyers@rogers-chambers.com,1094,New York,2024-12-26,2025-03-21,85,195.89,16650.649999999998,PAID,5.0,
BKG-002197,katherine freeman,brownandrew@perkins.com,1000,San Francisco,2023-09-12,2024-06-02,264,409.66,108150.24,UNPAID,5.0,
BKG-010212,  Rebecca Everett  ,rojasjeffery@graham-stephens.net,1075,SF,2025-04-20,2025-04-26,6,215.11,1290.66,PENDING,6.0,False
BKG-002726,Amanda Acosta,matthew46@munoz.org,1094,new york,2024-12-30,2025-03-27,87,491.42,42753.54,PENDING,6.0,False
BKG-006415,  Kenneth Hill  ,teresacox@gilbert-collins.com,1039,nyc,2023-10-31,2023-12-24,54,86.66,4679.639999999999,PENDING,5.0,True
BKG-017952,donna green,lisathomas@gmail.com,1065,SF,2023-08-25,2024-01-03,131,404.23,52954.130000000005,PAID,1.0,
BKG-002993,anthony walker,uhampton@gmail.com,1099,NYC,2023-10-13,2024-08-31,323,286.39,92503.97,PENDING,3.0,
BKG-004304,veronica hill,tina60@yahoo.com,1084,NYC,2024-06-12,2025-04-03,295,267.19,78821.05,PENDING,6.0,True
BKG-010155,Nicholas Dorsey,gregoryherrera@gmail.com,1031,LA,2024-08-08,2025-01-15,160,454.91,72785.6,PAID,5.0,False
BKG-016621,Robin Valenzuela,hayesarthur@gmail.com,1091,nyc,2023-11-06,2025-01-23,444,363.74,161500.56,PAID,6.0,True
BKG-008200,RYAN BROWN,kathleen24@hotmail.com,1074,SF,2023-09-19,2024-12-27,465,72.83,33865.95,UNPAID,1.0,True
BKG-004622,christine cruz,zacharybaker@pratt.com,1010,San Fran,2024-02-29,2025-05-03,429,262.56,112638.24,PENDING,6.0,False
BKG-017323,thomas reed,sherrybarnes@gmail.com,1032,los angeles,2023-08-29,2025-05-11,621,215.97,134117.37,UNPAID,5.0,False
BKG-001305,Christopher Nelson,longgary@moore-anderson.org,1081,nyc,2025-01-29,2025-04-10,71,117.17,8319.07,UNPAID,6.0,
BKG-013594,cynthia hamilton,colleen97@jordan-lucas.com,1099,nyc,2024-05-16,2024-07-17,62,294.51,18259.62,PENDING,6.0,True
BKG-018090,Leslie Morgan,thomasglass@yahoo.com,1028,Los Angeles,2024-02-04,2024-11-14,284,397.71,112949.64,PAID,6.0,True
BKG-004816,Doris Reyes,houstonalexis@gmail.com,1055,Los Angeles,2023-11-30,2024-11-29,365,442.21,161406.65,PAID,2.0,False
BKG-011933,sharon sanders,swilson@obrien.com,1020,San Francisco,2024-11-06,2024-12-08,32,450.16,14405.12,PENDING,1.0,False
BKG-006872,  Drew Fernandez  ,davidcooley@hotmail.com,1045,nyc,2024-03-13,2025-03-21,373,307.72,114779.56000000001,PAID,6.0,True
BKG-003884,brian brewer,jasonsmith@madden-garcia.net,1042,new york,2024-06-20,2025-02-09,234,240.37,56246.58,PENDING,2.0,False
BKG-005685,  John Skinner  ,savannahsmith@miller.org,1030,los angeles,2024-09-30,2025-04-29,211,123.05,25963.55,PENDING,3.0,True
BKG-004533,CONNIE RANDALL,ihutchinson@gutierrez.com,1038,San Francisco,2025-02-08,2025-05-20,101,464.14,46878.14,PENDING,5.0,True
BKG-013015,cynthia bruce,randallstephanie@nash.com,1013,los angeles,2024-03-06,2025-04-22,412,491.28,202407.36,PENDING,5.0,False
BKG-006770,ROBERT WILLIAMS,zachary13@hotmail.com,1028,New York,2024-12-18,2025-04-06,109,449.67,49014.03,PAID,6.0,False
BKG-009818,Nicole Newman,riverazachary@gmail.com,1081,nyc,2024-09-01,2024-10-28,57,446.48,25449.36,PENDING,3.0,True
BKG-011316,Katherine Ward,tbeck@hotmail.com,1039,NYC,2023-09-26,2024-08-06,315,90.96,28652.399999999998,PAID,6.0,False
BKG-017928,Danny Ortega,andrewdrake@gmail.com,1032,los angeles,2024-01-20,2025-02-13,390,175.01,68253.9,PAID,2.0,False
BKG-015394,elizabeth patterson,asullivan@roach.net,1005,SF,2024-04-22,2025-04-02,345,432.23,149119.35,PAID,6.0,
BKG-001276,Chelsea Wells,coryhughes@hotmail.com,1073,Los Angeles,2024-08-21,2025-03-19,210,414.83,87114.3,PAID,6.0,True
BKG-007030,scott yates,sloanmargaret@mahoney.com,1048,Los Angeles,2023-05-31,2024-12-27,576,416.74,240042.24,UNPAID,1.0,False
BKG-008377,PRISCILLA BAILEY,mmorse@rivera-miller.info,1021,los angeles,2023-08-16,2024-08-27,377,399.46,150596.41999999998,PENDING,4.0,True
BKG-012148,Ronald Gonzalez,mallory03@morris.com,1099,SF,2024-09-02,2025-03-31,210,277.48,58270.8,PAID,6.0,False
BKG-017145,Luis Webb,grahamlee@gmail.com,1036,San Francisco,2023-04-30,2023-08-03,95,346.65,32931.75,PENDING,1.0,False
BKG-016227,Suzanne Stevenson,rachelkerr@yahoo.com,1005,nyc,2024-04-24,2024-06-29,66,116.58,7694.28,PENDING,2.0,
BKG-017706,  Mr. Aaron Simpson  ,parkerlydia@molina.com,1060,nyc,2023-11-14,2024-08-05,265,493.64,130814.59999999999,UNPAID,6.0,False
BKG-011719,dawn stephens,nramirez@kane-duffy.info,1006,los angeles,2023-09-07,2025-04-27,598,180.0,107640.0,UNPAID,6.0,True
BKG-013996,  Sherry Henry  ,christopher27@yahoo.com,1037,Los Angeles,2025-02-28,2025-04-12,43,190.02,8170.860000000001,PAID,4.0,False
BKG-002481,Joanne Brown,angelica13@holder-thomas.biz,1073,new york,2024-04-16,2024-04-24,8,458.93,3671.44,UNPAID,6.0,False
BKG-014937,KIMBERLY ACEVEDO,fyoung@hotmail.com,1100,San Fran,2024-02-14,2024-11-29,289,395.74,114368.86,UNPAID,1.0,True
BKG-010092,david davidson,fking@gmail.com,1091,Los Angeles,2024-06-23,2024-08-20,58,319.52,18532.16,PENDING,6.0,False
BKG-002778,  Michael Thompson  ,jennifer95@hotmail.com,1082,SF,2023-07-27,2024-03-19,236,477.26,112633.36,UNPAID,6.0,True
BKG-017218,samantha jones,hblackburn@gmail.com,1094,NYC,2024-10-06,2024-11-15,40,490.14,19605.6,PAID,5.0,False
BKG-013080,Melissa Flores,hallsara@hotmail.com,1100,nyc,2023-12-10,2024-06-26,199,470.05,93539.95,PENDING,6.0,False
BKG-019184,  Patricia Martin  ,harperdiane@contreras.com,1091,LA,2024-05-12,2024-12-07,209,438.92,91734.28,PAID,6.0,False
BKG-014558,Nicholas Guzman,rachelchristian@lucas.org,1038,NYC,2024-10-28,2025-03-12,135,298.06,40238.1,UNPAID,6.0,
BKG-010461,  Joseph Callahan  ,marktaylor@martinez-higgins.info,1020,NYC,2024-02-24,2024-06-24,121,384.49,46523.29,PAID,6.0,False
BKG-016761,christopher kirk,tonycooper@oliver-oliver.com,1087,New York,2023-06-03,2023-09-23,112,436.27,48862.24,PENDING,6.0,False
BKG-014687,MELINDA DYER,camposkayla@smith-ross.com,1097,New York,2024-10-03,2025-03-14,162,172.56,27954.72,UNPAID,6.0,
BKG-003496,christy anderson,aochoa@moore.biz,1041,new york,2024-11-30,2025-03-15,105,362.19,38029.95,PENDING,5.0,
BKG-014402,DAWN SHORT,mcculloughlisa@gonzales.com,1090,nyc,2024-08-14,2025-05-05,264,85.92,22682.88,UNPAID,3.0,
BKG-010971,Bridget Smith,debbiecline@walker.com,1026,new york,2023-11-29,2024-02-11,74,259.5,19203.0,PAID,6.0,True
BKG-018869,RICHARD WRIGHT,hking@blake.com,1046,Los Angeles,2024-04-09,2024-05-03,24,421.25,10110.0,PENDING,6.0,True
BKG-000149,  Sarah King  ,colleenmendez@gmail.com,1084,San Francisco,2024-05-16,2025-01-19,248,496.78,123201.43999999999,UNPAID,2.0,True
BKG-003069,adam carter,youngmichael@gibson.info,1002,New York,2024-12-02,2024-12-30,28,113.73,3184.44,PENDING,1.0,
BKG-000053,julie petersen,melissa14@yahoo.com,1058,new york,2023-10-28,2024-10-22,360,331.28,119260.79999999999,UNPAID,4.0,True
BKG-006916,ASHLEY MILLER,pgross@hotmail.com,1010,SF,2024-11-13,2025-05-02,170,324.81,55217.7,PENDING,6.0,True
BKG-016119,  Deborah Miller  ,tmccarthy@knight-conner.biz,1006,San Fran,2024-03-11,2025-01-17,312,253.53,79101.36,UNPAID,6.0,True
BKG-017026,Bradley Yoder,fitzpatricknancy@hotmail.com,1074,New York,2024-08-06,2024-12-25,141,265.15,37386.149999999994,UNPAID,5.0,False
BKG-008928,Kelli Jackson,madisonharrison@davis.biz,1015,New York,2023-07-28,2024-11-29,490,388.97,190595.30000000002,UNPAID,6.0,False
BKG-018782,dr. kelly smith,richdennis@hotmail.com,1083,SF,2023-05-31,2023-11-04,157,440.21,69112.97,PENDING,6.0,False
BKG-009728,aaron little,alexander83@gmail.com,1025,San Francisco,2024-11-12,2025-04-03,142,233.86,33208.12,PENDING,6.0,False
BKG-011287,David Tran Jr.,eduardo41@yahoo.com,1079,Los Angeles,2023-05-18,2024-10-10,511,93.83,47947.13,UNPAID,6.0,True
BKG-011847,WILLIAM HERNANDEZ,esparzabrandon@hotmail.com,1085,new york,2024-02-22,2025-03-24,396,209.92,83128.31999999999,UNPAID,6.0,
BKG-011318,kimberly taylor,stephensexton@hotmail.com,1024,NYC,2023-09-13,2025-02-12,518,94.27,48831.86,PENDING,2.0,False
BKG-011899,Ryan Long,ghoward@gmail.com,1075,SF,2023-07-10,2023-09-26,78,406.71,31723.379999999997,PAID,6.0,False
BKG-001479,christopher vasquez,tonya48@hotmail.com,1018,San Fran,2024-01-10,2025-04-10,456,222.27,101355.12000000001,PAID,5.0,
BKG-001498,carrie ware,robrien@yahoo.com,1033,los angeles,2024-05-28,2024-12-09,195,357.01,69616.95,PENDING,5.0,False
BKG-009999,Christopher Mitchell,gturner@hotmail.com,1000,Los Angeles,2024-02-24,2024-09-17,206,405.16,83462.96,PAID,4.0,True
BKG-009770,  Michael Gonzalez  ,dustin33@solis-santiago.com,1085,nyc,2024-10-14,2025-04-20,188,357.73,67253.24,PENDING,6.0,False
BKG-013023,natalie perez,jessicalee@hotmail.com,1044,SF,2024-05-22,2024-12-24,216,344.7,74455.2,PAID,5.0,
BKG-016413,  Melinda White  ,nashrichard@hotmail.com,1092,NYC,2024-03-25,2024-10-31,220,82.87,18231.4,PENDING,6.0,
BKG-014176,  Joel Parrish  ,melendezpaul@hotmail.com,1081,nyc,2023-11-22,2025-05-12,537,376.78,202330.86,PENDING,6.0,True
BKG-010980,  Joseph Guzman  ,catherine23@ford-martin.org,1061,NYC,2024-03-25,2024-10-19,208,411.23,85535.84,UNPAID,1.0,True
BKG-006049,lori glenn,torreslauren@long.com,1062,los angeles,2025-02-16,2025-03-15,27,172.95,4669.65,UNPAID,6.0,False
BKG-015370,james burton iii,fharper@torres-pena.biz,1054,Los Angeles,2024-06-24,2025-03-14,263,352.37,92673.31,PENDING,5.0,False
BKG-016333,  Darrell Schaefer  ,qbrady@cook.com,1089,NYC,2023-05-21,2024-07-02,408,131.12,53496.96,PAID,6.0,
BKG-011323,kimberly salinas,martinjesus@gmail.com,1054,new york,2024-10-25,2025-01-24,91,234.53,21342.23,UNPAID,2.0,False
BKG-011199,RYAN SMITH,jwilliamson@wolfe-gregory.com,1059,Los Angeles,2023-04-29,2024-06-27,425,222.44,94537.0,PENDING,4.0,False
BKG-002025,alice brooks,robinsonpaul@yahoo.com,1040,SF,2023-05-29,2024-02-09,256,350.44,89712.64,PENDING,4.0,
BKG-011412,  Brittany Moore  ,marcus38@ward.org,1092,San Fran,2023-11-01,2024-07-09,251,358.03,89865.53,PAID,6.0,
BKG-017470,  Kathleen Baker  ,davidlong@yahoo.com,1027,San Fran,2024-11-07,2025-02-16,101,390.45,39435.45,PAID,6.0,True
BKG-016432,Herbert Moreno,marymurray@vargas.net,1000,San Francisco,2023-11-22,2024-06-26,217,91.27,19805.59,PENDING,5.0,True
BKG-001593,  Chelsea Smith  ,juareztina@richardson.info,1006,San Fran,2024-01-27,2024-10-13,260,273.35,71071.0,PAID,6.0,False
BKG-004859,Teresa Taylor MD,willie78@jackson.com,1100,Los Angeles,2023-08-27,2025-03-03,554,318.4,176393.59999999998,PENDING,6.0,True
BKG-017494,ANA SERRANO,gregorydenise@brown.org,1080,NYC,2024-09-29,2025-04-08,191,439.53,83950.23,PENDING,3.0,False
BKG-013792,CARRIE WILSON,pamela02@nunez-richard.org,1028,new york,2025-01-16,2025-03-08,51,248.33,12664.83,PAID,6.0,True
BKG-013002,matthew hansen,hgarcia@brown.com,1038,San Fran,2025-02-13,2025-05-08,84,66.93,5622.120000000001,PAID,6.0,False
BKG-000038,  Stephanie Dalton  ,zrobinson@holmes.com,1084,New York,2024-04-10,2024-07-22,103,131.78,13573.34,PENDING,6.0,
BKG-001455,William Giles,uhudson@gmail.com,1060,new york,2024-06-01,2025-02-08,252,61.23,15429.96,PENDING,6.0,False
BKG-005046,KAREN LEE,john90@kent.com,1073,SF,2024-04-30,2025-03-25,329,53.75,17683.75,PAID,6.0,
BKG-001053,nicholas rios,martindavid@hotmail.com,1074,new york,2024-02-14,2025-02-01,353,136.51,48188.03,PENDING,4.0,
BKG-016042,matthew gonzalez,bmiller@yahoo.com,1088,New York,2024-05-30,2025-03-15,289,125.48,36263.72,PENDING,6.0,False
BKG-017146,Michael Duarte,mary87@benjamin-garrett.net,1064,LA,2023-04-24,2023-08-16,114,157.89,17999.46,UNPAID,3.0,False
BKG-016762,ALEXIS WILLIAMS,amandalee@kim-ferguson.net,1033,nyc,2024-06-19,2025-03-20,274,384.28,105292.71999999999,PAID,1.0,True
BKG-015419,pedro sosa,taramurphy@hotmail.com,1004,los angeles,2024-04-25,2024-06-29,65,91.91,5974.15,PAID,5.0,False
BKG-018831,amy gentry,halltammy@yahoo.com,1052,new york,2023-10-04,2024-03-25,173,188.63,32632.989999999998,PAID,6.0,
BKG-017468,Diane Houston,richardroberts@yahoo.com,1077,San Francisco,2024-10-07,2025-04-21,196,339.11,66465.56,PENDING,3.0,True
BKG-012801,madison bowman,williamsrobert@robinson.biz,1025,San Francisco,2023-06-29,2023-08-21,53,190.32,10086.96,PAID,6.0,True
BKG-012299,lynn west,nyoung@davis.org,1004,San Fran,2023-08-29,2025-03-29,578,262.89,151950.41999999998,PENDING,6.0,True
BKG-000742,Travis Taylor,georgesmith@gmail.com,1031,nyc,2023-09-06,2024-04-21,228,225.82,51486.96,PENDING,6.0,True
BKG-000176,  Elizabeth Sharp  ,desiree30@wilson.net,1046,San Francisco,2025-04-07,2025-05-20,43,161.7,6953.099999999999,UNPAID,5.0,False
BKG-011218,  Howard Riley  ,amber03@caldwell.com,1090,New York,2024-11-13,2025-04-19,157,486.21,76334.97,UNPAID,2.0,False
BKG-004807,micheal cooper,destiny71@gmail.com,1026,los angeles,2023-10-18,2024-01-11,85,330.59,28100.149999999998,UNPAID,6.0,False
BKG-019831,Kelsey Smith,rramsey@alvarez.info,1045,new york,2024-05-13,2024-08-29,108,284.08,30680.64,PENDING,6.0,False
BKG-016847,ALYSSA WILLIAMS,brandonhogan@zuniga-tucker.net,1013,SF,2023-05-10,2023-09-18,131,478.15,62637.649999999994,UNPAID,5.0,True
BKG-012227,JEFFREY AGUILAR,jefferyolson@johnson.net,1087,San Francisco,2023-06-16,2025-01-17,581,365.14,212146.34,PENDING,6.0,True
BKG-018926,AMY GAINES,nsimpson@hotmail.com,1026,Los Angeles,2023-08-05,2024-02-29,208,202.23,42063.84,UNPAID,6.0,
BKG-011521,grant holmes,ramirezwilliam@malone.com,1088,los angeles,2024-05-10,2024-10-09,152,308.76,46931.52,PAID,3.0,True
BKG-001226,James Barker,annette71@west.com,1017,Los Angeles,2023-10-01,2024-06-10,253,287.24,72671.72,PAID,4.0,False
BKG-013801,christina scott,mlittle@gmail.com,1015,San Fran,2023-08-26,2024-12-19,481,436.91,210153.71000000002,PENDING,3.0,True
BKG-017571,Margaret Munoz,goldenlori@kim-knox.biz,1049,NYC,2024-07-24,2024-10-08,76,264.69,20116.44,PAID,6.0,
BKG-018133,sheila robertson,trowe@ramos.org,1096,Los Angeles,2023-09-15,2025-03-03,535,273.33,146231.55,PAID,6.0,True
BKG-016712,dan bryant,michael65@riley.org,1008,Los Angeles,2023-05-14,2024-05-20,372,492.28,183128.16,PENDING,4.0,True
